paper,link_count,new_seq_data,availability,data_public_private,software_links,keywords,submitter,comments,data_available,...10,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,...41
https://journals.asm.org/doi/10.1128/msystems.00893-22,1,Yes,Yes,Public,GitHub,"""accession number"", ""accession no."", Short Read Archive, SRA",acollens@umich.edu,NA,Data Available,1236,10.1128/msystems.00893-22,mSystems,11/22/22,12/20/22,12/20/22,10.1128/msystems.00893-22,12/21/22,2379-5077,6,12/20/22,235,NA,10.1128,American Society for Microbiology,0.9810077,Crossref,21,21,0,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Persistence and
            <i>In Vivo</i>
            Evolution of Vaginal Bacterial Strains over a Multiyear Time Period",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00893-22,7,"<jats:p>The stability of strains within the vaginal microbiota is largely uncharacterized. Should these strains be capable of persisting for extended periods of time, they could evolve within their host in response to selective pressures exerted by the host or by other members of the community.</jats:p>",en,mSystems,NA,2022,NA
https://journals.asm.org/doi/10.1128/msystems.00898-21,2,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1232,10.1128/mSystems.00898-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.00898-21,2/15/23,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.98328924,Crossref,54,54,5,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Small and Equipped: the Rich Repertoire of Antibiotic Resistance Genes in Candidate Phyla Radiation Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00898-21,6,"<jats:p>To our knowledge, this study is one of the few studies that characterize the defense systems in the CPR group and describes the first repertoire of antibiotic resistance (AR) genes. The use of a BLAST approach with lenient criteria followed by a careful examination of the functional domains has yielded a variety of enzymes that mainly give three different mechanisms of action of resistance.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00904-22,3,Yes,Yes,Private,GitHub,"Illumina, ""raw reads"", ""raw sequence reads"", ""raw sequencing data""",acollens@umich.edu,"Code availability.
An R notebook (101) with all necessary scripts and input files to generate all figures of this article are publicly available in the following GitHub repository: https://github.com/marioluisao/Compensatory-mechanisms-for-Antimicrobial-Resistance.
Materials availability.
Material requests may be directed to the corresponding author, Nitin S. Baliga (nitin.baliga@isbscience.org).
Data availability.
The data generated in this study are available in the following GitHub repository: https://github.com/marioluisao/Compensatory-mechanisms-for-Antimicrobial-Resistance.",Data Available,1229,10.1128/msystems.00904-22,mSystems,12/20/22,12/20/22,NA,10.1128/msystems.00904-22,12/21/22,2379-5077,NA,12/20/22,235,NA,10.1128,American Society for Microbiology,0.9850233,Crossref,105,105,0,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Disrupting the ArcA Regulatory Network Amplifies the Fitness Cost of Tetracycline Resistance in Escherichia coli,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00904-22,NA,"<jats:p>Antimicrobial resistance (AMR) is projected to be the cause of &gt;10 million deaths annually by 2050. While efforts to find new potent antibiotics are effective, they are expensive and outpaced by the rate at which new resistant strains emerge.</jats:p>",en,mSystems,12/20/22,NA,NA
https://journals.asm.org/doi/10.1128/msystems.00974-20,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1234,10.1128/mSystems.00974-20,mSystems,1/11/21,3/8/22,2/23/21,10.1128/msystems.00974-20,2/8/23,2379-5077,1,2/23/21,235,NA,10.1128,American Society for Microbiology,0.9828499,Crossref,86,86,16,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Nonadditive Transcriptomic Signatures of Genotype-by-Genotype Interactions during the Initiation of Plant-Rhizobium Symbiosis,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00974-20,6,"<jats:p>A sustainable way for meeting the need of an increased global food demand should be based on a holobiont perspective, viewing crop plants as intimately associated with their microbiome, which helps improve plant nutrition, tolerance to pests, and adverse climate conditions. However, the genetic repertoire needed for efficient association with plants by the microbial symbionts is still poorly understood.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00999-20,1,No,No,NA,NA,NA,jocolova@med.umich.edu,NA,No Data Available,1270,10.1128/mSystems.00999-20,mSystems,12/1/20,3/8/22,12/22/20,10.1128/msystems.00999-20,4/4/22,2379-5077,6,12/22/20,235,NA,10.1128,American Society for Microbiology,0.9673057,Crossref,10,10,1,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Coordinating and Assisting Research at the SARS-CoV-2/Microbiome Nexus,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00999-20,5,"<jats:p>Although the COVID-19 pandemic is caused by a single virus, the rest of the human microbiome appears to be involved in the disease and could influence vaccine responses while offering opportunities for microbiome-directed therapeutics. The newly formed Microbiome Centers Consortium (MCC) surveyed its membership and identified four ways to leverage the strengths and experience of microbiome centers in the response to the COVID-19 pandemic.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.01048-20,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1235,10.1128/mSystems.01048-20,mSystems,2/1/21,3/8/22,2/23/21,10.1128/msystems.01048-20,12/25/22,2379-5077,1,2/23/21,235,NA,10.1128,American Society for Microbiology,0.9813664,Crossref,99,99,3,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Essential Amino Acid Enrichment and Positive Selection Highlight Endosymbiont's Role in a Global Virus-Vectoring Pest,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01048-20,6,"<jats:p>
            <jats:italic>Xiphinematobacter</jats:italic>
            spp. are distinctly evolved intracellular symbionts in the phylum
            <jats:italic>Verrucomicrobia</jats:italic>
            , which includes the important human gut-associated microbe
            <jats:named-content content-type=""genus-species"">Akkermansia muciniphila</jats:named-content>
            and many highly abundant free-living soil microbes. Like
            <jats:italic>Akkermansia</jats:italic>
            sp.,
            <jats:italic>Xiphinematobacter</jats:italic>
            sp. is obligately associated with the gut of its hosts, which in this case consists of a group of plant-parasitic nematodes that are among the top 10 most destructive species to global agriculture, by vectoring plant viruses.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01079-20,1,Yes,Yes,Public,Code in supplementary material,"sequence, sequencing, NCBI, GenBank, Illumina, ""accession number"", A lot of reference accession numbers beyond the primary data they generated",pschloss@umich.edu,NA,Data Available,1294,10.1128/mSystems.01079-20,mSystems,3/15/21,3/8/22,4/27/21,10.1128/msystems.01079-20,9/16/22,2379-5077,2,4/27/21,235,NA,10.1128,American Society for Microbiology,0.9531686,Crossref,63,63,6,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Breast Milk Virome and Bacterial Microbiome Resilience in Kenyan Women Living with HIV,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01079-20,6,"<jats:p>Breastfeeding plays an important role in seeding the infant gut microbiome and mammary health. Although most studies focus on the diverse breast milk bacterial communities, little is known about the viral communities harbored in breast milk.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01105-21,8,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1250,10.1128/mSystems.01105-21,mSystems,10/5/21,3/8/22,10/26/21,10.1128/msystems.01105-21,1/21/23,2379-5077,5,10/26/21,235,NA,10.1128,American Society for Microbiology,0.97626275,Crossref,65,65,4,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bacteria-Oil Microaggregates Are an Important Mechanism for Hydrocarbon Degradation in the Marine Water Column,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01105-21,6,"<jats:p>Vast quantities of oil-associated marine snow (MOS) formed in the water column as part of the natural biological response to the Deepwater Horizon drilling accident. Despite the scale of the event, uncertainty remains about the mechanisms controlling MOS formation and its impact on the environment.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01196-21,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1259,10.1128/mSystems.01196-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.01196-21,12/26/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.97386760000000006,Crossref,91,91,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","The Extracellular Milieu of
            <i>Toxoplasma</i>
            's Lytic Cycle Drives Lab Adaptation, Primarily by Transcriptional Reprogramming",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01196-21,6,"<jats:p>
            It has been well established that prolonged
            <jats:italic>in vitro</jats:italic>
            cultivation of
            <jats:named-content content-type=""genus-species"">Toxoplasma gondii</jats:named-content>
            augments progression of the lytic cycle. This lab adaptation results in increased capacities to divide, migrate, and survive outside a host cell, all of which are considered host-independent virulence factors.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01323-20,1,No,Yes,NA,"GitHub, Figshare as a place to put image data - possibly others might use for sequence data",NA,pschloss@umich.edu,time lapse photos available as well as open source software in R,Data Available,1297,10.1128/mSystems.01323-20,mSystems,2/7/21,3/8/22,2/23/21,10.1128/msystems.01323-20,2/8/23,2379-5077,1,2/23/21,235,NA,10.1128,American Society for Microbiology,0.9501446,Crossref,19,19,18,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Quantifying Variation in Bacterial Reproductive Fitness: a High-Throughput Method,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01323-20,6,"<jats:p>Reproductive fitness of bacteria is a major factor in the evolution and persistence of antimicrobial resistance and may play an important role as a pathogen factor in severe infections. With a computational approach to quantify fitness in bacteria growing competitively on agar plates, our high-throughput method has been designed to obtain additional phenotypic data for antimicrobial resistance analysis at a low cost.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.00430-21,9,No,No,NA,NA,NA,jocolova@med.umich.edu,NA,No Data Available,962,10.1128/Spectrum.00430-21,Microbiology Spectrum,9/8/21,3/8/22,10/31/21,10.1128/spectrum.00430-21,2/7/23,2165-0497,2,10/31/21,235,NA,10.1128,American Society for Microbiology,0.9829942,Crossref,8,8,17,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology","The Reemergence of Seasonal Respiratory Viruses in Houston, Texas, after Relaxing COVID-19 Restrictions",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.00430-21,9,"<jats:p>We describe the return of non-COVID respiratory viruses after the removal of COVID-19 mitigation measures. It is important for the public and physicians to recognize that, after months of COVID-19 being the primary driver of respiratory infection, more typical seasonal respiratory illnesses have returned, and this return is out of the normal season for some of these pathogens.</jats:p>",en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.00462-21,1,Yes,No,NA,NA,NA,jocolova@med.umich.edu,NA,No Data Available,918,10.1128/Spectrum.00462-21,Microbiology Spectrum,7/28/21,3/8/22,9/3/21,10.1128/spectrum.00462-21,2/11/23,2165-0497,1,9/3/21,235,NA,10.1128,American Society for Microbiology,0.99501,Crossref,25,25,3,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Rapid Detection of PBP2a in Staphylococci from Shortly Incubated Subcultures of Positive Blood Cultures by an Immunochromatographic Assay,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.00462-21,9,<jats:p>Antibiotic resistance poses a major threat to health and incurs high economic costs worldwide. Rapid detection of resistance mechanisms can contribute to improving patient care and preventing the dissemination of antimicrobial resistance.</jats:p>,en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.00526-21,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,998,10.1128/Spectrum.00526-21,Microbiology Spectrum,9/15/21,3/8/22,10/31/21,10.1128/spectrum.00526-21,10/30/22,2165-0497,2,10/31/21,235,NA,10.1128,American Society for Microbiology,0.9756641,Crossref,87,87,4,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Exploring the Genomic Diversity and Antimicrobial Susceptibility of Bifidobacterium pseudocatenulatum in a Vietnamese Population,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.00526-21,9,"<jats:p>
            <jats:named-content content-type=""genus-species"">Bifidobacterium pseudocatenulatum</jats:named-content>
            is a beneficial member of the human gut microbiota. The organism can modulate inflammation and has probiotic potential, but its characteristics are largely strain dependent and associated with distinct genomic and biochemical features.
          </jats:p>",en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.00610-21,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,910,10.1128/Spectrum.00610-21,Microbiology Spectrum,11/24/21,3/8/22,12/22/21,10.1128/spectrum.00610-21,2/15/23,2165-0497,3,12/22/21,235,NA,10.1128,American Society for Microbiology,0.9963632,Crossref,35,35,11,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology","A Rapid Drug Resistance Genotyping Workflow for Mycobacterium tuberculosis, Using Targeted Isothermal Amplification and Nanopore Sequencing",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.00610-21,9,"<jats:p>Current methods for diagnosing drug-resistant tuberculosis are time consuming, resulting in delays in patients receiving treatment and in transmission onwards. They also require a high level of laboratory infrastructure, which is often only available at centralized facilities, resulting in further delays to diagnosis and additional barriers to deployment in resource-limited settings.</jats:p>",en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.00789-21,4,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,915,10.1128/Spectrum.00789-21,Microbiology Spectrum,10/27/21,3/8/22,10/31/21,10.1128/spectrum.00789-21,2/17/23,2165-0497,2,10/31/21,235,NA,10.1128,American Society for Microbiology,0.99519336,Crossref,6,6,34,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",The Emergence of Sars-CoV-2 Variant Lambda (C.37) in South America,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.00789-21,9,NA,en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.01305-21,3,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,938,10.1128/Spectrum.01305-21,Microbiology Spectrum,10/27/21,3/8/22,10/31/21,10.1128/spectrum.01305-21,2/5/23,2165-0497,2,10/31/21,235,NA,10.1128,American Society for Microbiology,0.98981375,Crossref,33,33,8,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Emergence of Tigecycline Nonsusceptible and IMP-4 Carbapenemase-Producing K2-ST65 Hypervirulent Klebsiella pneumoniae in China,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.01305-21,9,"<jats:p>
            To date, research on IMP-producing CR-hvKP is extremely scarce. Only one case of urinary tract infection caused by an IMP-6–producing K1-ST23 hypervirulent
            <jats:named-content content-type=""genus-species"">K. pneumoniae</jats:named-content>
            isolate in Japan was recorded, with a limited description of clinical information and genomic features.
          </jats:p>",en,Microbiol Spectr,NA,2021,NA
https://journals.asm.org/doi/10.1128/spectrum.01906-22,3,Yes,Yes,Public,NA,"sequence, sequencing, nucleotide, NCBI, ""accession number"", ""accession no."", SRA",acollens@umich.edu,NA,Data Available,940,10.1128/spectrum.01906-22,Microbiology Spectrum,1/10/23,2/14/23,2/14/23,10.1128/spectrum.01906-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.9892404,Crossref,61,61,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology","Characterization of Gut Microbiota Compositions along the Intestinal Tract in
            <i>CD163/pAPN</i>
            Double Knockout Piglets and Their Potential Roles in Iron Absorption",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.01906-22,11,"<jats:p>Iron deficiency is a major risk factor for iron deficiency anemia, which is among the most common nutritional disorders in piglets. However, it remains unclear how the gut microbiota interacts with host iron absorption.</jats:p>",en,Microbiol Spectr,NA,2023,NA
https://journals.asm.org/doi/10.1128/spectrum.01973-22,5,Yes,Yes,Public,NA,"NCBI, ""accession number"", ""accession no."", ""raw data files""",acollens@umich.edu,"unliganded protein, aptamer, and protein-aptamer complexes is available at https://www.sasbdb.org/project/1396/kv4wukfdsj.",Data Available,987,10.1128/spectrum.01973-22,Microbiology Spectrum,12/12/22,2/14/23,2/14/23,10.1128/spectrum.01973-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.97799397,Crossref,76,76,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Structural and Functional Characterization of Rv0792c from Mycobacterium tuberculosis: Identifying Small Molecule Inhibitor against HutC Protein,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.01973-22,11,"<jats:p>
            Prokaryotes encode a large number of GntR family transcription factors that are involved in various fundamental biological processes, including stress adaptation and pathogenesis. Here, we investigated the structural and functional role of Rv0792c, a HutC homolog from
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            .
          </jats:p>",en,Microbiol Spectr,NA,2023,NA
https://journals.asm.org/doi/10.1128/spectrum.02112-22,1,No,No,No links,NA,NA,acollens@umich.edu,NA,No Data Available,926,10.1128/spectrum.02112-22,Microbiology Spectrum,11/29/22,12/21/22,12/21/22,10.1128/spectrum.02112-22,12/22/22,2165-0497,6,12/21/22,235,NA,10.1128,American Society for Microbiology,0.9933895,Crossref,39,39,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Growth Rates of Vibrio parahaemolyticus Sequence Type 36 Strains in Live Oysters and in Culture Medium,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.02112-22,10,"<jats:p>
            <jats:named-content content-type=""genus-species"">Vibrio parahaemolyticus</jats:named-content>
            is the leading cause of seafood-related gastroenteritis in the United States, with an estimated 45,000 cases per year. Most individuals who suffer from vibriosis consume raw or undercooked seafood, including oysters.
          </jats:p>",en,Microbiol Spectr,NA,2022,NA
https://journals.asm.org/doi/10.1128/spectrum.02371-21,6,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,923,10.1128/spectrum.02371-21,Microbiology Spectrum,3/24/22,4/27/22,4/27/22,10.1128/spectrum.02371-21,12/21/22,2165-0497,2,4/27/22,235,NA,10.1128,American Society for Microbiology,0.9937765,Crossref,36,36,3,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology","Co-Occurrence of Rare ArmA-, RmtB-, and KPC-2–Encoding Multidrug-Resistant Plasmids and Hypervirulence
            <i>iuc</i>
            Operon in ST11-KL47 Klebsiella pneumoniae",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.02371-21,10,"<jats:p>
            Carbapenemase-producing
            <jats:named-content content-type=""genus-species"">Klebsiella pneumoniae</jats:named-content>
            have become a great challenge for antimicrobial chemotherapy, while aminoglycosides can lower the mortality rate effectively in combination therapy with them. Unfortunately, we isolated two
            <jats:named-content content-type=""genus-species"">K. pneumoniae</jats:named-content>
            from blood sample of patients that not only exhibited high-level resistance to carbapenems and aminoglycosides but also showed the unusual co-occurrence of the
            <jats:italic>rmtB</jats:italic>
            ,
            <jats:italic>armA</jats:italic>
            , and
            <jats:italic>bla</jats:italic>
            <jats:sub>KPC-2</jats:sub>
            genes.
          </jats:p>",en,Microbiol Spectr,NA,2022,NA
https://journals.asm.org/doi/10.1128/spectrum.02745-22,2,Yes,Yes,Public,NA,"NCBI, Accession numbers for the WGS data for the strains used in this study are listed in Table 1. All data used in this study are available in the article or supplementary tables.",acollens@umich.edu,"Data are publicly accessible at NCBI, accession numbers in table with links",Data Available,968,10.1128/spectrum.02745-22,Microbiology Spectrum,12/6/22,2/14/23,2/14/23,10.1128/spectrum.02745-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.9811487,Crossref,50,50,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Horizontal Gene Transfer and Loss of Serotype-Specific Genes in Listeria monocytogenes Can Lead to Incorrect Serotype Designations with a Commonly-Employed Molecular Serotyping Scheme,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.02745-22,11,"<jats:p>
            <jats:named-content content-type=""genus-species"">Listeria monocytogenes</jats:named-content>
            is a foodborne pathogen responsible for severe illness (listeriosis), especially in pregnant women and their fetuses, immunocompromised individuals, and the elderly. Three serotypes, 1/2a, 1/2b, and 4b, account for most human listeriosis, with certain serotype 4b clonal complexes (CCs) overrepresented in human disease.
          </jats:p>",en,Microbiol Spectr,NA,2023,NA
https://journals.asm.org/doi/10.1128/spectrum.03167-22,1,Yes,Yes,Public,NA,"sequence, sequencing, nucleotide, Illumina, GenBank, NCBI, ""accession number"", ""accession no.""",acollens@umich.edu,NA,Data Available,906,10.1128/spectrum.03167-22,Microbiology Spectrum,1/18/23,2/14/23,2/14/23,10.1128/spectrum.03167-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.9974279,Crossref,35,35,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Development of a Universal Cloning System for Reverse Genetics of Human Enteroviruses,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.03167-22,11,"<jats:p>Due to the broad spread, incidence, and genetic divergence of enteroviruses (EVs), it has been challenging to deal with this virus that causes severe human diseases, including aseptic meningitis, myocarditis, encephalitis, and poliomyelitis. Therefore, an efficient and universal cloning system for the reverse genetics of highly divergent EVs contributes to an understanding of the viral pathology and molecular mechanisms of evolution.</jats:p>",en,Microbiol Spectr,NA,2023,NA
https://journals.asm.org/doi/10.1128/spectrum.03242-22,1,Yes,Yes,Public,NA,"sequence, sequencing, NCBI, ""accession number"", ""accession no."", The data sets used and analyzed during the current study are available from the authors upon reasonable request; some have already been included in this article.",acollens@umich.edu,NA,Data Available,928,10.1128/spectrum.03242-22,Microbiology Spectrum,11/21/22,12/21/22,12/21/22,10.1128/spectrum.03242-22,1/9/23,2165-0497,6,12/21/22,235,NA,10.1128,American Society for Microbiology,0.99271876,Crossref,57,57,1,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Transcriptome and Gut Microbiota Profiling Analysis of ANIT-Induced Cholestasis and the Effects of Da-Huang-Xiao-Shi Decoction Intervention,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.03242-22,10,"<jats:p>Cholestasis is a serious manifestation of liver diseases resulting in liver injury, fibrosis, and liver failure with limited therapies. To date, only ursodeoxycholic acid (UDCA) has been approved by the U.S.</jats:p>",en,Microbiol Spectr,NA,2022,NA
https://journals.asm.org/doi/10.1128/spectrum.03301-22,4,No,No,NA,NA,"nucleotide, Illumina, ""accession number"", ""accession no."", GISAID",acollens@umich.edu,NA,No Data Available,935,10.1128/spectrum.03301-22,Microbiology Spectrum,1/23/23,2/14/23,2/14/23,10.1128/spectrum.03301-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.9910559,Crossref,43,43,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology","Ancestral Lineage of SARS-CoV-2 Is More Stable in Human Biological Fluids than Alpha, Beta, and Omicron Variants of Concern",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.03301-22,11,"<jats:p>Genetic evolution of SARS-CoV-2 leads to the continuous emergence of novel virus variants, posing a significant concern to global public health. Five of these variants have been classified to date into variants of concern (VOCs); Alpha, Beta, Gamma, Delta, and Omicron.</jats:p>",en,Microbiol Spectr,NA,2023,NA
https://journals.asm.org/doi/10.1128/spectrum.03404-22,1,Yes,Yes,Public,NA,"NCBI, ""accession number"", ""accession no."", ""sequence read archive""",acollens@umich.edu,NA,Data Available,967,10.1128/spectrum.03404-22,Microbiology Spectrum,12/15/22,2/14/23,2/14/23,10.1128/spectrum.03404-22,2/15/23,2165-0497,1,2/14/23,235,NA,10.1128,American Society for Microbiology,0.9811984,Crossref,52,52,0,"Infectious Diseases,Cell Biology,Microbiology (medical),Genetics,General Immunology and Microbiology,Ecology,Physiology",Diurnal Variation of Epiphytic Microbiota: an Unignorable Factor Affecting the Anaerobic Fermentation Characteristics of Sorghum-Sudangrass Hybrid Silage,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/spectrum.03404-22,11,<jats:p>Ensiling is a way to preserve wet biomass for animal and bioenergy production worldwide. The fermentation quality of silage is largely dependent on the epiphytic microbiota of the material.</jats:p>,en,Microbiol Spectr,NA,2023,NA
