paper,html_tag,link_address,link_text,link_status,hostname,domain,website_type,link_count,new_seq_data,availability,data_public_private,software_links,keywords,submitter,comments,data_available,...11,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,...42
https://journals.asm.org/doi/10.1128/mra.00721-21,"<a href=""%5C%22https://github.com/hCoV-2019/pangolin%5C%22"">https://github.com/hCoV-2019/pangolin</a>",https://github.com/hCoV-2019/pangolin,https://github.com/hCoV-2019/pangolin,200,github.com,com,com,3,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,824,10.1128/MRA.00721-21,Microbiology Resource Announcements,9/23/21,3/8/22,9/23/21,10.1128/mra.00721-21,4/2/22,2576-098X,38,9/23/21,235,NA,10.1128,American Society for Microbiology,0.9947044,Crossref,10,10,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology",Whole-Genome Sequences of SARS-CoV-2 Isolates from Ethiopian Patients,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00721-21,10,"<jats:p>Three complete severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) genomes from Ethiopian patients were compared with deposited global genomes. Two genomes belonged to genetic group 20A/B.1/GH, and the other belonged to genetic group 20A/B.1.480/GH. Enhancing genomic capacity is important to investigate the transmission and to monitor the evolution and mutational patterns of SARS-CoV-2 in this country.</jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.00721-21,"<a href=""%5C%22https://www.gisaid.org%5C%22"">https://www.gisaid.org</a>",https://www.gisaid.org,https://www.gisaid.org,200,gisaid.org,org,org,3,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,824,10.1128/MRA.00721-21,Microbiology Resource Announcements,9/23/21,3/8/22,9/23/21,10.1128/mra.00721-21,4/2/22,2576-098X,38,9/23/21,235,NA,10.1128,American Society for Microbiology,0.9947044,Crossref,10,10,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology",Whole-Genome Sequences of SARS-CoV-2 Isolates from Ethiopian Patients,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00721-21,10,"<jats:p>Three complete severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) genomes from Ethiopian patients were compared with deposited global genomes. Two genomes belonged to genetic group 20A/B.1/GH, and the other belonged to genetic group 20A/B.1.480/GH. Enhancing genomic capacity is important to investigate the transmission and to monitor the evolution and mutational patterns of SARS-CoV-2 in this country.</jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.00758-21,"<a href=""%5C%22https://rast.nmpdr.org/%5C%22"">https://rast.nmpdr.org/</a>",https://rast.nmpdr.org/,https://rast.nmpdr.org/,200,rast.nmpdr.org,org,org,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,881,10.1128/MRA.00758-21,Microbiology Resource Announcements,9/30/21,3/8/22,9/30/21,10.1128/mra.00758-21,10/14/22,2576-098X,39,9/30/21,235,NA,10.1128,American Society for Microbiology,0.979989,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequence of Streptococcus salivarius AGIRA0003, Isolated from Functional Gastrointestinal Disorder Duodenal Tissue",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00758-21,10,"<jats:p>
            Patients suffering functional dyspepsia symptoms have been shown to possess a greater relative abundance of
            <jats:named-content content-type=""genus-species"">Streptococcus</jats:named-content>
            compared to asymptomatic controls. Here, we describe the isolation and genomic features of a new
            <jats:named-content content-type=""genus-species"">Streptococcus</jats:named-content>
            isolate, from the duodenal tissue of a subject reporting dyspeptic symptoms, taxonomically assigned to
            <jats:named-content content-type=""genus-species"">Streptococcus salivarius</jats:named-content>
            and designated strain AGIRA0003.
          </jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.00758-21,"<a href=""%5C%22https://www.industry.gov.au/policies-and-initiatives/national-measurement-institute%5C%22"">https://www.industry.gov.au/policies-and-initiatives/national-measurement-institute</a>",https://www.industry.gov.au/policies-and-initiatives/national-measurement-institute,https://www.industry.gov.au/policies-and-initiatives/national-measurement-institute,404,industry.gov.au,au,gov,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,881,10.1128/MRA.00758-21,Microbiology Resource Announcements,9/30/21,3/8/22,9/30/21,10.1128/mra.00758-21,10/14/22,2576-098X,39,9/30/21,235,NA,10.1128,American Society for Microbiology,0.979989,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequence of Streptococcus salivarius AGIRA0003, Isolated from Functional Gastrointestinal Disorder Duodenal Tissue",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00758-21,10,"<jats:p>
            Patients suffering functional dyspepsia symptoms have been shown to possess a greater relative abundance of
            <jats:named-content content-type=""genus-species"">Streptococcus</jats:named-content>
            compared to asymptomatic controls. Here, we describe the isolation and genomic features of a new
            <jats:named-content content-type=""genus-species"">Streptococcus</jats:named-content>
            isolate, from the duodenal tissue of a subject reporting dyspeptic symptoms, taxonomically assigned to
            <jats:named-content content-type=""genus-species"">Streptococcus salivarius</jats:named-content>
            and designated strain AGIRA0003.
          </jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.00746-21,"<a href=""%5C%22https://cpt.tamu.edu/computer-resources/pause%5C%22"">https://cpt.tamu.edu/computer-resources/pause</a>",https://cpt.tamu.edu/computer-resources/pause,https://cpt.tamu.edu/computer-resources/pause,200,cpt.tamu.edu,edu,edu,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,869,10.1128/MRA.00746-21,Microbiology Resource Announcements,10/7/21,3/8/22,10/7/21,10.1128/mra.00746-21,4/5/22,2576-098X,40,10/7/21,235,NA,10.1128,American Society for Microbiology,0.9849188,Crossref,21,21,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology",Evaluation of Genome Sequences of the Bacteriophages JeTaime and Luna22,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00746-21,10,"<jats:p>
            The mycobacteriophages JeTaime (E cluster) and Luna22 (Q cluster) were isolated from soil in Providence, Rhode Island, and Charleston, South Carolina, respectively, using a
            <jats:named-content content-type=""genus-species"">Mycobacterium smegmatis</jats:named-content>
            mc
            <jats:sup>2</jats:sup>
            155 host. The genome of JeTaime is 75,099 bp (142 predicted genes), and that of Luna22 is 53,730 bp (87 predicted genes). Both phages exhibit
            <jats:italic>Siphoviridae</jats:italic>
            morphology.
          </jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.00746-21,"<a href=""%5C%22https://phagesdb.org/DNAMaster%5C%22"">https://phagesdb.org/DNAMaster</a>",https://phagesdb.org/DNAMaster,https://phagesdb.org/DNAMaster,200,phagesdb.org,org,org,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,869,10.1128/MRA.00746-21,Microbiology Resource Announcements,10/7/21,3/8/22,10/7/21,10.1128/mra.00746-21,4/5/22,2576-098X,40,10/7/21,235,NA,10.1128,American Society for Microbiology,0.9849188,Crossref,21,21,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology",Evaluation of Genome Sequences of the Bacteriophages JeTaime and Luna22,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00746-21,10,"<jats:p>
            The mycobacteriophages JeTaime (E cluster) and Luna22 (Q cluster) were isolated from soil in Providence, Rhode Island, and Charleston, South Carolina, respectively, using a
            <jats:named-content content-type=""genus-species"">Mycobacterium smegmatis</jats:named-content>
            mc
            <jats:sup>2</jats:sup>
            155 host. The genome of JeTaime is 75,099 bp (142 predicted genes), and that of Luna22 is 53,730 bp (87 predicted genes). Both phages exhibit
            <jats:italic>Siphoviridae</jats:italic>
            morphology.
          </jats:p>",en,Microbiol Resour Announc,NA,2021,NA
https://journals.asm.org/doi/10.1128/mra.01225-19,"<a href=""%5C%22https://github.com/marbl/canu%5C%22"">https://github.com/marbl/canu</a>",https://github.com/marbl/canu,https://github.com/marbl/canu,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,875,10.1128/MRA.01225-19,Microbiology Resource Announcements,1/2/20,3/8/22,1/2/20,10.1128/mra.01225-19,5/27/22,2576-098X,1,1/2/20,235,NA,10.1128,American Society for Microbiology,0.98153174,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequences of Two Vibrio fortis Strains Isolated from Coral (
            <i>Fungia</i>
            sp.) from the Andaman Sea",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.01225-19,9,"<jats:p>
            We report the draft genome sequences of
            <jats:named-content content-type=""genus-species"">Vibrio fortis</jats:named-content>
            strains AN-60 and S7-72, which were isolated from coral (
            <jats:italic>Fungia</jats:italic>
            sp.) from the Andaman Sea. The genome sizes for strains AN-60 and S7-72 are 5.43 and 5.53 Mb, respectively. Both strains harbor genes associated with protocatechuate and azathioprine degradation and the sulfate reduction pathway.
          </jats:p>",en,Microbiol Resour Announc,NA,2020,NA
https://journals.asm.org/doi/10.1128/mra.01225-19,"<a href=""%5C%22https://github.com/fg6/smis%5C%22"">https://github.com/fg6/smis</a>",https://github.com/fg6/smis,https://github.com/fg6/smis,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,875,10.1128/MRA.01225-19,Microbiology Resource Announcements,1/2/20,3/8/22,1/2/20,10.1128/mra.01225-19,5/27/22,2576-098X,1,1/2/20,235,NA,10.1128,American Society for Microbiology,0.98153174,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequences of Two Vibrio fortis Strains Isolated from Coral (
            <i>Fungia</i>
            sp.) from the Andaman Sea",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.01225-19,9,"<jats:p>
            We report the draft genome sequences of
            <jats:named-content content-type=""genus-species"">Vibrio fortis</jats:named-content>
            strains AN-60 and S7-72, which were isolated from coral (
            <jats:italic>Fungia</jats:italic>
            sp.) from the Andaman Sea. The genome sizes for strains AN-60 and S7-72 are 5.43 and 5.53 Mb, respectively. Both strains harbor genes associated with protocatechuate and azathioprine degradation and the sulfate reduction pathway.
          </jats:p>",en,Microbiol Resour Announc,NA,2020,NA
https://journals.asm.org/doi/10.1128/mra.01225-19,"<a href=""%5C%22https://github.com/tomdeman-bio/Sequence-scripts/blob/master/calc_N50_GC_genomesize.pl%5C%22"">https://github.com/tomdeman-bio/Sequence-scripts/blob/master/calc_N50_GC_genomesize.pl</a>",https://github.com/tomdeman-bio/Sequence-scripts/blob/master/calc_N50_GC_genomesize.pl,https://github.com/tomdeman-bio/Sequence-scripts/blob/master/calc_N50_GC_genomesize.pl,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,875,10.1128/MRA.01225-19,Microbiology Resource Announcements,1/2/20,3/8/22,1/2/20,10.1128/mra.01225-19,5/27/22,2576-098X,1,1/2/20,235,NA,10.1128,American Society for Microbiology,0.98153174,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequences of Two Vibrio fortis Strains Isolated from Coral (
            <i>Fungia</i>
            sp.) from the Andaman Sea",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.01225-19,9,"<jats:p>
            We report the draft genome sequences of
            <jats:named-content content-type=""genus-species"">Vibrio fortis</jats:named-content>
            strains AN-60 and S7-72, which were isolated from coral (
            <jats:italic>Fungia</jats:italic>
            sp.) from the Andaman Sea. The genome sizes for strains AN-60 and S7-72 are 5.43 and 5.53 Mb, respectively. Both strains harbor genes associated with protocatechuate and azathioprine degradation and the sulfate reduction pathway.
          </jats:p>",en,Microbiol Resour Announc,NA,2020,NA
https://journals.asm.org/doi/10.1128/mra.01225-19,"<a href=""%5C%22https://github.com/aleimba/bac-genomics-scripts/tree/master/cdd2cog%5C%22"">https://github.com/aleimba/bac-genomics-scripts/tree/master/cdd2cog</a>",https://github.com/aleimba/bac-genomics-scripts/tree/master/cdd2cog,https://github.com/aleimba/bac-genomics-scripts/tree/master/cdd2cog,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,875,10.1128/MRA.01225-19,Microbiology Resource Announcements,1/2/20,3/8/22,1/2/20,10.1128/mra.01225-19,5/27/22,2576-098X,1,1/2/20,235,NA,10.1128,American Society for Microbiology,0.98153174,Crossref,12,12,2,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequences of Two Vibrio fortis Strains Isolated from Coral (
            <i>Fungia</i>
            sp.) from the Andaman Sea",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.01225-19,9,"<jats:p>
            We report the draft genome sequences of
            <jats:named-content content-type=""genus-species"">Vibrio fortis</jats:named-content>
            strains AN-60 and S7-72, which were isolated from coral (
            <jats:italic>Fungia</jats:italic>
            sp.) from the Andaman Sea. The genome sizes for strains AN-60 and S7-72 are 5.43 and 5.53 Mb, respectively. Both strains harbor genes associated with protocatechuate and azathioprine degradation and the sulfate reduction pathway.
          </jats:p>",en,Microbiol Resour Announc,NA,2020,NA
https://journals.asm.org/doi/10.1128/mra.00487-22,"<a href=""%5C%22https://www.bioinformatics.babraham.ac.uk/projects/fastqc/%5C%22"">https://www.bioinformatics.babraham.ac.uk/projects/fastqc/</a>",https://www.bioinformatics.babraham.ac.uk/projects/fastqc/,https://www.bioinformatics.babraham.ac.uk/projects/fastqc/,200,bioinformatics.babraham.ac.uk,uk,other,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,846,10.1128/mra.00487-22,Microbiology Resource Announcements,8/31/22,10/20/22,10/20/22,10.1128/mra.00487-22,10/21/22,2576-098X,10,10/20/22,235,NA,10.1128,American Society for Microbiology,0.98974454,Crossref,12,12,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology","Draft Genome Sequences of 9 Actinobacteria from the Family
            <i>Microbacteriaceae</i>
            Associated with Insect- and Nematode-Damaged Plants",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00487-22,11,"<jats:p>
            Draft genome sequences of 9 strains of known and putative new species of
            <jats:italic>Microbacteriaceae</jats:italic>
            isolated from insect- and nematode-damaged plants were generated using Illumina technology. The data obtained will contribute to the development of the genome-based prokaryote taxonomy and the knowledge on the biology of the microbial group investigated.
          </jats:p>",en,Microbiol Resour Announc,NA,2022,NA
https://journals.asm.org/doi/10.1128/mra.00780-22,"<a href=""%5C%22https://seaphages.org/software%5C%22"">https://seaphages.org/software</a>",https://seaphages.org/software,https://seaphages.org/software,200,seaphages.org,org,org,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,867,10.1128/mra.00780-22,Microbiology Resource Announcements,9/19/22,10/20/22,10/20/22,10.1128/mra.00780-22,10/21/22,2576-098X,10,10/20/22,235,NA,10.1128,American Society for Microbiology,0.9852088,Crossref,15,15,0,"Genetics,Immunology and Microbiology (miscellaneous),Molecular Biology",Annotation of the Complete Genome Sequences of Bacteriophages Sara and Birdfeeder,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mra.00780-22,11,"<jats:p>
            Sara is a siphovirus with a linear 17,362bp genome containing 25 genes. Birdfeeder is a podovirus with a circularly permuted 53,897bp genome containing 52 genes. Sara and Birdfeeder were isolated from environmental samples in Plattsburgh, NY, USA and Forest Hill, MD, USA, respectively, using
            <jats:named-content content-type=""genus-species"">Microbacterium foliorum</jats:named-content>
            NRRL B-24224.
          </jats:p>",en,Microbiol Resour Announc,NA,2022,NA
