paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,url,volume,language,author,alternative.id,update.policy,abstract,short.container.title,assertion,link,license,reference,update_to,funder,published.online,unique_id,html_filename
https://journals.asm.org/doi/10.1128/jmbe.v9.89,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2008-01,10.1128/jmbe.v9.89,2024-09-06,"1935-7877,1935-7885",1,2008-01,235,3-11,10.1128,American Society for Microbiology,0,Crossref,35,35,42,Whole Genome Sequencing in the Undergraduate Classroom: Outcomes and Lessons from a Pilot Course,journal-article,http://dx.doi.org/10.1128/jmbe.v9.89,9,en,,10.1128/jmbe.v9.89,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            The BIO2010 report challenged undergraduate institutions to prepare the next generation of researchers for the changing direction of biology that increasingly integrates advanced technologies, digital information, and large-scale analyses. In response, the Microbiology and Cell Science Department at the University of Florida developed a research-based course, “Bacterial Genome Sequencing.” The objectives were to teach undergraduates about genomics and original research by sequencing a bacterial genome, to develop scientific communication skills by writing and submitting the project results as a class effort, and to promote an interest in biological research, particularly genomics. The students worked together to sequence, assemble, and annotate the
            <jats:italic>Enterobacter cloacae</jats:italic>
            P101 genome. We assessed student learning, scientific communication skills, and student attitudes by a variety of methods including exams, writing assignments, oral presentations, pre- and postcourse surveys, and a final exit survey. Assessment results demonstrate student learning gains and positive attitudes regarding the course.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v9.89,Data/html/10.1128_jmbe.v9.89
https://journals.asm.org/doi/10.1128/jmbe.v9.91,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2008-01,10.1128/jmbe.v9.91,2024-05-13,"1935-7877,1935-7885",1,2008-01,235,25-29,10.1128,American Society for Microbiology,0,Crossref,22,22,9,Impact of Online Learning Modules on Medical Student Microbiology Examination Scores,journal-article,http://dx.doi.org/10.1128/jmbe.v9.91,9,en,,10.1128/jmbe.v9.91,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            Medical students have a limited amount of time in which to acquire working knowledge of an enormous amount of information, and this is especially relevant for microbiology. One large midwestern medical school is unique in having medical microbiology taught at nine regional campuses using a single core curriculum. A committee of statewide course directors writes a licensure board-style final examination that is referenced to the core and used at all campuses. To prepare for the final examination, students traditionally utilize print-based board examination review books. The purpose of the present study was to determine whether students who train using web-based quizzes score differently as a group on this statewide examination than students who do not utilize the materials online for exam preparation. The study included 71 learners from two different campuses who were taught by the same instructor and were admitted to medical school with similar exemplary credentials. Results were aggregated for three consecutive years. A standard medical microbiology textbook was used to assign the same suggested readings for all students and similar laboratory sessions were provided for all learners. The independent variable was use of the web-based quizzes to prepare before examinations, as indicated by student web usage logs. The dependent variable was score on the statewide final examination. Results support the hypothesis that students who use preparation modules online score higher on the final examination than students who do not. Moreover, students who prepared online scored higher on questions designed to test synthesis of knowledge and analysis of data. The significant difference in final examination outcome (
            <jats:italic>P</jats:italic>
            &lt; 0.002 using a two-tailed unpaired
            <jats:italic>t</jats:italic>
            test) indicates that online preparation for high-stakes examinations could improve student performance in medical microbiology.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v9.91,Data/html/10.1128_jmbe.v9.91
https://journals.asm.org/doi/10.1128/jmbe.v9.90,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2008-01,10.1128/jmbe.v9.90,2023-09-13,"1935-7877,1935-7885",1,2008-01,235,12-24,10.1128,American Society for Microbiology,0,Crossref,12,12,1,"Development of Higher-Level Cognitive Skills In a Learner-Centered Lab on Extensions of Mendelian Inheritance Using
            <i>Drosophila</i>",journal-article,http://dx.doi.org/10.1128/jmbe.v9.90,9,en,,10.1128/jmbe.v9.90,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            Students can have difficulty comprehending complex concepts in science. They can memorize the definition but do not understand the underlying biological principles. In the Fundamentals of Genetics course at Arizona State University at the West campus, students grapple with the topic of “extensions of Mendelism.” Additionally, in lab, students are challenged by scoring phenotypes that are not binary. Both of these concepts require that students understand not only inheritance but also the principles of protein structure and function. A genetics laboratory exercise was developed that combines study of some extensions of Mendelian inheritance with practice in manipulating
            <jats:italic>Drosophila melanogaster</jats:italic>
            and scoring subtle and variable phenotypes. Students analyze
            <jats:italic>Drosophila</jats:italic>
            with mutations that demonstrate some extensions of Mendelian inheritance: temperature sensitivity, variable expressivity, incomplete penetrance, multiple alleles, dosage compensation, and gene dosage effect. The phenotypes in some of these mutants differ from individual to individual and are difficult to discern; thus, students also gain experience in investigating challenging phenotypes. Pre- and postlab assessments indicate that performing this exercise increased students’ mastery of the molecular basis of extensions of Mendelian inheritance and their abilities in scoring and manipulating flies. This is a discovery-based lab exercise in which students examine some extensions of Mendelian inheritance and gain experience in analyzing complex traits in
            <jats:italic>Drosophila</jats:italic>
            .
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v9.90,Data/html/10.1128_jmbe.v9.90
https://journals.asm.org/doi/10.1128/jmbe08,Journal of Microbiology and Biology Education,2016-01-28,2016-01-28,2008-05-01,10.1128/jmbe08,2024-02-11,1935-7885,1,2008-05-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,0,NA,journal-issue,http://dx.doi.org/10.1128/jmbe08,9,NA,,NA,NA,NA,JMBE,,,,,,,NA,10.1128_jmbe08,Data/html/10.1128_jmbe08
https://journals.asm.org/doi/10.1128/jmbe.08,Journal of Microbiology and Biology Education,2016-01-28,2016-01-28,2008-05-01,10.1128/jmbe.08,2024-02-11,1935-7885,1,2008-05-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,0,NA,journal-issue,http://dx.doi.org/10.1128/jmbe.08,9,NA,,NA,NA,NA,JMBE,,,,,,,NA,10.1128_jmbe.08,Data/html/10.1128_jmbe.08
https://journals.asm.org/doi/10.1128/jmbe.08.01,Journal of Microbiology and Biology Education,2009-04-30,2016-01-28,2008-05-01,10.1128/jmbe.08.01,2022-04-05,1935-7885,1,2008-05-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,0,Whole Genome Sequencing in the Undergraduate Classroom: Outcomes and Lessons from a Pilot Course,journal-article,http://dx.doi.org/10.1128/jmbe.08.01,9,NA,,NA,NA,NA,JMBE,,,,,,,NA,10.1128_jmbe.08.01,Data/html/10.1128_jmbe.08.01
https://journals.asm.org/doi/10.1128/jmbe.09,Journal of Microbiology and Biology Education,2016-01-28,2016-01-28,2008-05-01,10.1128/jmbe.09,2022-04-03,1935-7885,NA,2008-05-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,0,NA,journal-issue,http://dx.doi.org/10.1128/jmbe.09,0,NA,,NA,NA,NA,JMBE,,,,,,,NA,10.1128_jmbe.09,Data/html/10.1128_jmbe.09
https://journals.asm.org/doi/10.1128/jmbe.v10.100,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2009-01,10.1128/jmbe.v10.100,2023-09-13,"1935-7877,1935-7885",1,2009-01,235,58-67,10.1128,American Society for Microbiology,0,Crossref,21,21,2,Promoting Science for All by Way of Student Interest in a Transformative Undergraduate Microbiology Laboratory for Nonmajors,journal-article,http://dx.doi.org/10.1128/jmbe.v10.100,10,en,,10.1128/jmbe.v10.100,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>In this study, we investigated a pedagogical innovation in an undergraduate microbiology course, Microbes and Society, for non-microbiology majors and education majors. The aim was to improve students’ understanding by connecting their science experience to their areas of interest. Based on this idea of teaching, we redesigned the laboratory portion of a microbiology course. We had students in the laboratory component choose their areas of interest and use the areas as a framework for understanding science and how it influences and shapes the world around them. This course was part of a longitudinal project (Project Nexus) which prepares, supports, and sustains upper elementary and middle-level specialist science teachers. We used a battery of data collection instruments. We analyzed all data in several dimensions including using active-learning techniques, forming linkages between science and teaching, and connecting science and society. Our hypothesis was that we could promote science for all by connecting the diverse students’ areas of interest in science to the laboratory’s curriculum. We assessed the success of achieving our goal by using researchers’ observations, the instructors’ perspectives, and students’ feedback. Our findings suggested that this course was appreciated by the students, especially education majors, who recognized the innovations as engaging and worthwhile.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v10.100,Data/html/10.1128_jmbe.v10.100
https://journals.asm.org/doi/10.1128/jmbe.v10.96,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2009-01,10.1128/jmbe.v10.96,2024-04-13,"1935-7877,1935-7885",1,2009-01,235,25-31,10.1128,American Society for Microbiology,0,Crossref,17,17,14,The Use of Interrupted Case Studies to Enhance Critical Thinking Skills in Biology,journal-article,http://dx.doi.org/10.1128/jmbe.v10.96,10,en,,10.1128/jmbe.v10.96,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>There has been a dramatic increase in the availability of case studies for use in the biology classroom, and perceptions of the effectiveness of case-study-based learning are overwhelmingly positive. Here we report the results of a study in which we evaluated the ability of interrupted case studies to improve critical thinking in the context of experimental design and the conventions of data interpretation. Students were assessed using further case studies designed to evaluate their ability to recognize and articulate problematic approaches to these elements of experimentation. Our work reveals that case studies have broad utility in the classroom. In addition to demonstrating a small but statistically significant increase in the number of students capable of critically evaluating selected aspects of experimental design, we also observed increased student engagement and documented widespread misconceptions regarding the conventions of data acquisition and analysis.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v10.96,Data/html/10.1128_jmbe.v10.96
https://journals.asm.org/doi/10.1128/jmbe.v10.98,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2009-01,10.1128/jmbe.v10.98,2024-01-21,"1935-7877,1935-7885",1,2009-01,235,43-50,10.1128,American Society for Microbiology,0,Crossref,27,27,44,Assessing Student Understanding of Host Pathogen Interactions Using a Concept Inventory,journal-article,http://dx.doi.org/10.1128/jmbe.v10.98,10,en,,10.1128/jmbe.v10.98,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>As a group of faculty with expertise and research programs in the area of host-pathogen interactions (HPI), we are concentrating on students’ learning of HPI concepts. As such we developed a concept inventory to measure level of understanding relative to HPI after the completion of a set of microbiology courses (presently eight courses). Concept inventories have been useful tools for assessing student learning, and our interest was to develop such a tool to measure student learning progression in our microbiology courses. Our teaching goal was to create bridges between our courses which would eliminate excessive overlap in our offerings and support a model where concepts and ideas introduced in one course would become the foundation for concept development in successive courses. We developed our HPI concept inventory in several phases. The final product was an 18-question, multiple-choice concept inventory. In fall 2006 and spring 2007 we administered the 18-question concept inventory in six of our courses. We collected pre- and postcourse surveys from 477 students. We found that students taking pretests in the advanced courses retained the level of understanding gained in the general microbiology prerequisite course. Also, in two of our courses there was significant improvement on the scores from pretest to posttest. As we move forward, we will concentrate on exploring the range of HPI concepts addressed in each course and determine and/or create effective methods for meaningful student learning of HPI aspects of microbiology.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v10.98,Data/html/10.1128_jmbe.v10.98
https://journals.asm.org/doi/10.1128/jmbe.v10.94,Journal of Microbiology &amp; Biology Education,2009-12-21,2022-03-04,2009-01,10.1128/jmbe.v10.94,2024-04-18,"1935-7877,1935-7885",1,2009-01,235,9-18,10.1128,American Society for Microbiology,0,Crossref,19,19,1,"The Lichen-GIS Project, Teaching Students How to Use Bioindicator Species to Assess Environmental Quality",journal-article,http://dx.doi.org/10.1128/jmbe.v10.94,10,en,,10.1128/jmbe.v10.94,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>A content-driven biology course for preservice K-8 teachers has been developed. This course uses the constructivist approach, where instructors engage students by organizing information around concept-based problems. To this end, a semester-long, inquiry-based project was introduced where students studied lichen populations on trees located on their campus to monitor air quality. Data were incorporated into a geographical information systems (GIS) database to demonstrate how it can be used to map communities. Student teams counted the number of each lichen type within a grid placed on each tree trunk sampled and entered this information into a GIS database. The students constructed maps of lichen populations at each sample site and wrote abstracts about their research. Student performance was assessed by the preparation of these abstracts as well as by scores on pre- and posttests of key content measures. Students also completed a survey to determine whether the project aided in their comprehension as well as their interest in incorporating this activity into their own curricula. The students’ pre- and posttest results showed an eightfold improvement in the total score after the semester project. Additionally, correct responses to each individual content measure increased by at least 35%. Total scores for the abstract ranged from 12 to 20 points out of 20 total points possible (60% to 100%), with a mean score of 15.8 points (78%). These results indicate that this exercise provided an excellent vehicle to teach students about lichens and their use as bioindicators and the application of geospatial technologies to map environmental data.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v10.94,Data/html/10.1128_jmbe.v10.94
